TransactionID,UserID,TransactionAmount,TransactionType,MerchantCategory,DeviceType,GeoLocation,Timestamp,IsForeignTransaction,IsHighRiskCountry,PreviousFraudCount,AccountAgeMonths,NumRecentTransactions,AvgTransactionAmount,Label
4caf4ec2-f559-49ef-93a2-7111402e4ce6,64084d7d-da61-4e5d-bb2c-f399060e34fc,1407.46,Transfer,Electronics,Web,"-12.1172, -167.1263",2025-04-28 06:27:04,0,0,1,128,31,1144.59,0
acc6a70f-8f55-4119-9786-7f61e0d55c9d,2b630441-6764-4c17-b99e-ffe4fe491493,126.46,Withdrawal,Clothing,Mobile,"-44.7043, -64.5741",2025-03-04 01:26:35,1,0,0,199,21,1524.58,0
32732928-ee9a-4e5d-9ede-58d36ce25c9c,51065bef-04f2-4fec-b1db-1b8a6ebb1d5b,3229.13,Transfer,Restaurants,Web,"-86.6598, -105.9535",2025-05-28 05:33:10,0,0,0,154,26,1692.86,0
3c163fe3-85c3-4591-bbf3-7aacb1a80369,1c67764d-2c01-475f-ae69-5cf76156d513,889.67,Transfer,Travel,POS Terminal,"10.3148, 29.6812",2025-03-07 08:54:04,0,1,0,56,41,946.97,0
114a8c89-242b-4854-adfc-466579c48138,ed3d6ab7-92b8-4f3e-95f9-87b76ae83ed7,4702.59,Transfer,Grocery,Mobile,"-57.7244, -31.1947",2025-05-29 04:04:22,0,1,1,22,35,892.38,0
05a5152b-1243-4f89-b90e-0c0e70c47806,2241c00e-ccdc-449d-b7e9-bd37a2afb529,4769.87,Transfer,Restaurants,POS Terminal,"-31.9338, -118.1324",2025-03-17 16:23:06,0,0,0,89,38,2202.87,0
f3c0933e-198b-47d3-8637-afd017261df8,2b37f535-e9d8-4a4b-bd84-9d12a3d3ad84,4574.75,Purchase,Travel,POS Terminal,"-25.7481, 31.6776",2025-05-26 23:35:50,0,0,0,19,24,2615.12,0
a71a09bb-9dbb-4b71-b43b-3b6569604d2b,3edd37fc-197b-4c67-acda-0dc7cff437c8,1853.94,Purchase,Clothing,Mobile,"46.7770, -79.3879",2025-01-14 15:29:54,1,0,0,159,11,585.82,0
7253ccef-2e30-4215-a337-9d137f753081,c141eedc-96d2-4850-9306-0648eb52e7dd,82.21,Withdrawal,Restaurants,Mobile,"37.6624, -168.9119",2025-02-01 04:32:01,0,0,0,26,41,301.88,0
6d7e1060-7413-4dc4-95d7-62c01350b78f,6d4cc33f-ff78-4d4e-abf5-3e8df802cfc6,4641.95,Purchase,Travel,POS Terminal,"-25.3116, -152.2847",2025-05-13 05:51:04,1,0,0,170,29,2694.41,0
881e6fd8-e457-49de-ab5d-21ea745bcbed,8a5d2b15-e5a6-4355-b1a2-fb1e336455ea,2143.78,Purchase,Electronics,POS Terminal,"62.2100, -154.2199",2025-01-14 13:20:15,1,0,0,169,47,1056.19,0
f6ce758d-fdab-4b24-be2e-a81394693c76,1f6dbb4f-2d04-4ab3-acda-02cbaf90f46f,4833.44,Withdrawal,Electronics,POS Terminal,"-47.7216, 138.5000",2025-03-31 05:35:11,0,0,1,228,3,1658.44,0
47664521-67ce-47bd-8c68-3d50dc3d895d,c58b230b-4d62-4fb8-9df8-73acb41da610,4818.28,Withdrawal,Grocery,POS Terminal,"54.0668, -32.5902",2025-07-05 01:11:25,0,0,0,23,1,1085.03,0
c8cae71f-4286-46d8-88a6-4181a00cd149,358189f2-c503-48c1-992d-f26edb357396,4265.78,Withdrawal,Travel,Mobile,"38.1190, -134.9905",2025-01-23 18:24:54,0,0,1,47,19,386.15,0
81626acc-c683-46ba-8fef-be7e1098145b,a14b3594-7403-4062-b18d-4e0f229a5a36,1475.77,Purchase,Electronics,Mobile,"46.1574, -172.6670",2025-02-12 00:09:00,0,0,1,13,46,1772.1,0
7149bf3f-fe39-4147-a9ce-c0bb8c38ab0d,bb701455-b8a8-471c-96d4-d890fe0bb0af,1928.56,Purchase,Clothing,POS Terminal,"-81.4358, -105.6202",2025-02-07 12:19:20,0,0,0,217,49,1580.17,0
9bc21a9f-0cd3-4ea3-9bdc-aaeeba4cf6dd,f30dc776-e216-4823-80fb-7c85469ae408,4256.43,Withdrawal,Travel,Web,"46.6351, -69.9813",2025-06-14 05:34:08,0,0,0,66,22,616.95,0
348f6d2b-5f44-467d-b97e-830ed2a1efc4,cd154933-f58a-4cb6-9c9e-7fb3162d0481,1588.03,Transfer,Clothing,Web,"-21.0629, -79.9997",2025-01-12 19:40:28,0,0,0,194,14,1361.09,0
e8661181-7275-493a-ae24-1f3192fee36c,43639a1a-2785-4678-8e7a-f1463b0a25dc,851.62,Withdrawal,Clothing,Mobile,"51.5847, 121.4390",2025-01-05 01:50:28,0,0,0,144,49,2392.87,0
d5b9bfd3-087c-4dfe-bc2a-de9fc677451e,9bd6f992-83c8-41c0-8680-3117b589c065,2786.22,Transfer,Electronics,POS Terminal,"-75.9297, -96.7544",2025-05-18 05:24:06,0,0,0,73,14,1775.37,0
551c64e7-4cb3-4290-b34e-80c0a1333a5f,fd66e03f-cade-402f-921d-e4e812178437,4681.09,Transfer,Travel,POS Terminal,"-57.4873, -134.2131",2025-06-15 12:37:28,0,0,1,156,44,299.78,0
a73e2018-b925-46d4-a783-dc781277bb7b,a730b0f2-b9af-469d-ad62-771949fc79c7,3481.67,Withdrawal,Restaurants,Mobile,"79.9901, -15.0872",2025-04-16 01:54:04,1,0,0,77,16,1648.58,0
c3f586bd-5f10-43de-813d-30d8375a5d20,0fa76029-2d40-4178-a749-3e5bbba3c6c7,2852.46,Withdrawal,Electronics,Web,"-41.3331, 170.8516",2025-01-08 13:06:14,0,0,0,163,33,2111.19,0
e2c7de3b-9316-4e68-beb3-f351bc18c71f,dacd3a74-4305-4b60-b36b-e90ee42e470c,490.4,Withdrawal,Electronics,Web,"-85.9316, -65.8650",2025-04-06 04:40:53,1,1,1,169,13,2380.18,0
46442b3c-76a9-4cfa-bf40-f6f5a223ecb6,49b4d43b-9f2e-4ac2-be03-74955fed59e2,3076.96,Purchase,Travel,Web,"11.5893, 140.6658",2025-01-07 12:55:23,0,0,0,205,38,1891.06,0
21129388-78d0-40b0-8556-769a27441554,5d7cec1d-a09e-4a66-9d70-da8c6cc54a0d,4950.32,Transfer,Travel,Mobile,"-4.0761, -65.4002",2025-04-15 03:19:03,0,1,0,31,49,466.45,0
ec68da02-f387-420e-88d4-0691435d389a,cfa4ebce-1ac7-42ae-a03e-adcba20e9182,704.72,Purchase,Clothing,Web,"-25.3209, -16.9269",2025-04-22 16:22:00,0,0,0,85,12,2133.42,0
d1c2e282-b7cb-4a1a-8cc5-155e55ed169a,96a5a45e-9491-4fe7-9266-b86912bc8684,2594.06,Purchase,Travel,Mobile,"36.8654, -50.5891",2025-05-24 05:52:12,0,0,0,160,38,2035.25,0
e8784640-2f9f-4fa0-976b-9da0918f6afc,797b5ac6-8cbc-4e5a-b847-65afe28e02b8,4387.48,Withdrawal,Clothing,Mobile,"-47.6287, 173.5460",2025-04-20 13:46:09,0,0,1,182,39,83.04,0
b49a6677-b5d2-488a-9cdb-8faa48d10949,8679a60c-67fb-4a80-b309-07d0a50931c5,3705.14,Purchase,Electronics,POS Terminal,"-79.1824, -55.3493",2025-07-10 17:42:13,0,0,1,226,33,1241.13,0
a96c57ad-0763-4690-a6b8-6ab56e45f09c,0091ac83-83d3-402e-b00d-ee051346c814,3486.59,Withdrawal,Grocery,Web,"23.3936, 33.6292",2025-02-15 11:06:36,0,1,0,200,33,1005.52,0
1f798de2-050f-4273-a735-33689d568592,85518a49-6709-4443-a445-c3123f7ade3a,3513.91,Transfer,Restaurants,Mobile,"-45.6076, -147.0487",2025-03-08 15:41:19,0,0,1,59,29,2011.54,0
b6d2cd40-8194-4c51-9de3-8866e5f50670,da2f8035-a75d-4274-a4ad-9a35444ab48c,1800.66,Withdrawal,Electronics,Web,"72.0245, -62.1070",2025-03-06 12:58:31,0,0,1,41,5,656.25,0
81fe7064-f620-4446-b6f1-0ccbb9c89149,278be823-6ffc-4fe8-8fb5-39de40e06615,1471.49,Purchase,Travel,Web,"9.9990, -162.9716",2025-07-17 00:01:05,0,0,1,112,6,1776.71,0
4defa8f2-b619-4f06-bf93-d8bf93cf3310,7e742427-1f1a-4266-8b53-dd4758cabe5d,4047.76,Purchase,Restaurants,POS Terminal,"-29.1776, -176.5626",2025-05-30 15:14:37,0,0,0,194,31,2740.49,0
ee388e8f-fb4f-4f6a-8d78-49ab60d6ef9d,ccb08ab9-197e-4b1f-b7e9-7a5f4a6e7024,4051.52,Withdrawal,Grocery,Web,"-7.7046, 170.5266",2025-04-05 12:47:33,0,0,0,230,16,2395.43,0
8ee92331-fd73-4606-8025-53669e78500e,61c68c37-4ed1-44ce-b565-7c5726958329,4336.03,Withdrawal,Grocery,POS Terminal,"3.1306, -47.2296",2025-04-11 16:21:50,0,0,0,96,31,2765.16,0
a67bfa65-4d30-4168-99ed-87cab6a1402d,0451e1ab-5ba9-4aa9-b62b-4f2472a453de,4566.64,Purchase,Clothing,Mobile,"-49.5773, 93.2471",2025-01-16 14:33:14,0,0,0,182,25,2935.73,0
d4eb8e0a-490a-4403-8f7b-10f1c9d1ac6a,ffb5444a-1869-4010-84b1-fffa28f3b048,2559.16,Transfer,Restaurants,Web,"35.9520, -117.4179",2025-07-14 10:17:37,0,0,0,168,48,41.9,0
df888fdb-3d26-43aa-8823-3e5085ada3e5,388ccc32-2e30-493f-b014-e2f927a10b32,2510.07,Transfer,Clothing,Mobile,"79.3908, 79.9882",2025-02-06 23:13:46,1,0,0,122,46,1872.0,0
13bfdbdc-4bc2-4a4e-8621-079a3a1b1d87,4dcb7f87-212e-4305-9ec6-b22b70e7b149,3992.48,Withdrawal,Electronics,Web,"-64.6375, 16.0286",2025-05-08 04:08:43,0,0,0,156,33,1244.39,0
e5de4170-efdc-4e00-9006-dba2dd7f99c1,da3712ac-e15a-4580-8b1a-640121f9a94a,3251.57,Transfer,Restaurants,Mobile,"-9.8749, 127.6397",2025-04-01 07:00:03,0,0,1,165,13,2580.96,0
48c7eade-05d6-4ace-b231-cbe09697a36c,fe21861d-57dc-4814-a713-ca513bff3c2c,3511.32,Purchase,Electronics,Web,"72.8430, -29.8723",2025-01-26 20:31:26,0,0,0,105,10,762.93,0
d9bd5160-f626-45e3-8ead-770a7bd36da7,8aafd623-8ef3-433a-9126-9d8bafd97a17,3979.98,Withdrawal,Clothing,Web,"84.4495, 147.9741",2025-01-22 20:48:16,0,0,0,193,24,2943.28,0
edf7c38c-8c6c-4c24-9c4a-6ab32587ae72,b400808b-bcaa-4943-b06b-050033b33e56,4450.58,Purchase,Restaurants,Web,"-56.6695, 67.8154",2025-07-04 16:18:09,0,0,0,233,10,1844.99,0
cbeaa997-df66-463d-a110-921e34a3e097,65b8446d-1092-489c-a982-0427841cf7db,1693.29,Purchase,Clothing,Web,"-66.9143, 101.3220",2025-05-06 06:19:27,0,0,0,74,41,2382.68,0
45dad749-73de-4e82-b4a4-c289f24e79d3,ce3d2fb5-e757-4db8-a72f-b4ed8012a943,1881.04,Transfer,Restaurants,Web,"-15.9826, -169.1415",2025-03-05 22:32:43,0,0,0,183,31,265.94,0
04662940-0bf8-4942-a322-ce3a326c2862,435f7901-cb2d-4b27-a538-bc4c5137fc40,474.44,Withdrawal,Clothing,Web,"-3.6680, -84.8603",2025-01-11 04:00:14,0,1,2,132,13,558.54,0
3817818f-ec2f-4cee-b5c9-30eb0c33e331,c932b971-1698-4aad-9c84-1033ef528e99,2893.51,Withdrawal,Grocery,Web,"36.5573, 67.8970",2025-02-14 02:48:00,0,0,0,99,3,2277.63,0
1bbe9613-11b3-4cee-979d-d341048f8a14,c3ae43a6-b378-482f-8769-9dfe11ccbf32,184.53,Transfer,Clothing,Web,"-17.7257, 102.1704",2025-05-06 23:50:56,0,0,0,126,34,75.74,0
1df6d65e-acef-4707-becf-69e6894bd967,22ea4000-9d34-4c64-8efe-5a510ce703d6,2330.66,Purchase,Grocery,Web,"76.4486, 22.7294",2025-05-12 03:33:54,0,0,0,138,49,2452.47,0
c393eca2-2f1d-4892-a2eb-ae84c00b24f5,d4abc4c6-e6fc-4daa-a310-176e4d2867f6,2715.51,Purchase,Clothing,Mobile,"23.9083, -80.2873",2025-01-07 21:59:37,0,0,0,175,28,51.71,0
6d2fefc9-123d-468e-bd0f-590082fbf06d,3110e615-827e-4296-9fca-83ebc773b111,1436.27,Purchase,Restaurants,POS Terminal,"-19.1680, 65.0444",2025-02-19 11:14:47,0,0,0,75,19,1974.79,0
5ed1b2df-7154-4883-a1c9-c91b3448e615,ac3a8618-407c-48ae-abe3-7028482bd2d4,2956.21,Purchase,Restaurants,Web,"-51.2494, 179.9648",2025-05-01 12:23:50,0,1,0,14,23,1101.63,0
b4b9af5c-0f68-40e8-b92c-3be8f9e5c9c9,ef5526b2-f49a-4bab-b121-bfc242e8c5fa,157.35,Withdrawal,Restaurants,POS Terminal,"18.9559, 125.4352",2025-05-02 17:46:50,0,0,0,38,45,1838.37,0
df625c10-a39a-4bd2-ad92-14ae3e65ce97,99d577e1-7536-4b70-a308-163ffb285a7b,191.55,Withdrawal,Travel,Web,"14.1969, -40.5629",2025-04-14 18:33:00,0,0,0,140,32,2091.13,0
3977a108-08d4-4c8f-baa8-8cc045cb86c9,7374ff21-b644-481e-a468-4f570e6f9add,4113.89,Transfer,Electronics,Web,"-70.2376, -48.7724",2025-03-14 04:07:44,0,0,1,45,13,1034.0,0
0afddf2f-f2f4-458a-a6ff-269e85db2f3f,168dafc1-6460-4128-b4ad-2745b4d18f1d,1804.15,Transfer,Restaurants,Mobile,"82.2308, 5.8123",2025-07-06 15:52:26,0,0,2,145,33,332.81,0
1040b2f7-1830-4309-9bdb-fd8fa626db5f,a15d21c7-6306-4737-8479-6efe195504ba,639.67,Withdrawal,Grocery,Mobile,"88.0883, -152.8595",2025-03-26 02:04:45,0,0,0,208,34,218.24,0
6e044b71-bb0f-4921-bfc8-a04b46cf0c7d,6dc3d537-c1d4-49f3-9434-30fbc5893eb0,2613.61,Withdrawal,Restaurants,POS Terminal,"-88.1100, -75.8224",2025-07-05 12:09:14,0,0,0,163,33,1770.92,0
3c2f9554-e92e-45e8-bec8-ab9f36ff426f,427f5b66-8702-4eaf-be70-91e60b4344d6,3851.12,Purchase,Travel,Mobile,"18.4566, 140.0252",2025-01-10 18:27:27,0,0,2,194,5,1566.76,0
efccdb41-0ecc-44b1-8d8a-d4ec900a05a6,da4a7c6b-99f3-48bd-9b2b-e9e47f1cf826,1083.03,Purchase,Grocery,Mobile,"-34.6758, -48.3464",2025-07-13 01:18:31,0,0,0,75,3,2229.18,0
aca40731-0e58-4f4a-ab5e-e7d6293ee217,af214535-ca13-4c33-9ed0-e4c224f1123a,3116.34,Transfer,Travel,POS Terminal,"-68.8031, 134.6455",2025-03-28 00:24:11,0,0,1,169,7,1534.11,0
f1f40ea8-6f6c-4571-9493-89c41ba7df58,0087c546-d4af-4ebe-a5f0-7f22183dc554,431.31,Withdrawal,Grocery,Mobile,"51.4445, -143.0054",2025-01-15 01:13:40,0,0,1,195,24,1273.11,0
d8231d80-ff00-4a4c-bee3-957b11ce5ef9,fa619035-a926-473f-9bdb-1ac349d16c2e,263.15,Transfer,Clothing,Web,"85.5512, -162.0005",2025-01-08 20:35:02,1,0,0,29,22,1200.28,0
be923573-168b-4b97-8821-cb9a3642f971,bf80e622-02fa-41ab-875c-6a0c211ec6e3,2659.12,Withdrawal,Electronics,POS Terminal,"-57.1683, 103.4892",2025-05-19 06:55:01,0,0,0,18,45,89.08,0
0ae9ff16-4e83-4df0-aea9-490ccf59da11,28cff0fb-eed4-4ba7-8a9f-14f61e15f290,2705.47,Purchase,Electronics,POS Terminal,"34.8783, 163.0634",2025-02-22 07:50:40,0,0,0,20,23,1013.32,0
8aefa72c-0bb3-4f95-9e9e-8538adf7bbd7,01c9058f-a5a2-4450-a0c8-d00b31e642f1,3188.96,Transfer,Travel,Web,"-55.2430, 93.0775",2025-05-11 10:47:30,0,0,0,239,30,2928.3,0
b52d7aa1-965d-4f7d-8319-30930c46bace,6cfea700-06f5-4659-b2c9-ae41d839b135,3631.83,Transfer,Electronics,Mobile,"-4.4347, 47.0083",2025-05-05 01:33:59,1,0,0,14,18,2621.93,0
0fd5840d-5ab9-4f42-8fc3-651c988f3687,eeff1d68-6a66-4802-bfd9-ffced7ac51bb,4879.38,Withdrawal,Travel,POS Terminal,"-42.3361, 36.7649",2025-03-21 20:43:39,1,1,1,162,32,994.84,0
ecd9f97a-d3ae-4038-9d8e-ea225d73b64c,306f8c6e-ec7d-4beb-9b0c-817773c0906f,2583.92,Purchase,Travel,POS Terminal,"25.0608, -27.7112",2025-01-14 05:48:49,0,0,1,177,7,1767.51,0
09cba59e-b37a-4b3a-834a-f6de14d40979,83a93028-a0f1-4af8-9db7-e4ec0caf9f35,1618.17,Transfer,Travel,Web,"78.1172, -51.1874",2025-04-13 00:22:48,0,0,1,54,33,2543.42,0
f0553769-a694-4857-adef-7d468ee6f405,55b2588b-32a9-4726-921b-110a23531949,3976.96,Purchase,Electronics,Web,"-56.6729, -54.5275",2025-06-18 19:26:28,0,0,0,31,5,1329.41,0
4e4d098a-b458-448a-b08b-263f8d2bde98,e69ee190-e0a1-4461-b1ed-0f232994e375,1357.81,Transfer,Travel,Mobile,"-10.3187, 48.7199",2025-06-18 13:48:03,0,0,0,58,49,63.69,1
106b0c54-5ac5-4f92-b799-d3b4f956b98c,2e053569-c91e-41c2-b620-a05cd29a9e3c,2197.66,Purchase,Electronics,POS Terminal,"53.3329, 136.0369",2025-07-18 22:28:06,0,0,0,104,28,232.79,0
d301de05-d863-406b-8fb3-40492b210de3,e610dd4c-9b4a-4add-bd60-487bce70cbec,396.89,Withdrawal,Travel,Mobile,"76.2738, -70.3143",2025-01-04 20:02:01,0,0,1,170,8,1536.07,0
df17649c-2fec-448d-ba8a-e4472ad8af39,f390abcc-1729-401e-9f0e-30b47c170003,131.63,Transfer,Restaurants,Mobile,"-71.0910, 117.2965",2025-04-26 09:23:10,0,0,0,186,15,2908.62,0
bed7aa13-8375-4968-9654-ddf09733088f,4cb5cfd4-5891-4cea-a6bb-50a4644a1532,4813.43,Transfer,Travel,Web,"78.1503, 81.7568",2025-02-13 05:33:34,0,0,0,128,4,2082.7,0
1204f671-0b94-4714-b036-f1929d01f8d3,5b03fdc8-ca04-4de5-9661-60a778c5895a,4180.72,Purchase,Grocery,POS Terminal,"-39.0408, 142.0807",2025-05-12 21:02:05,1,0,0,210,34,222.04,0
2d87d4fa-946b-4727-baac-d75042e642bd,b2d7ce09-d995-4f07-a5a3-9859c6147d19,3481.39,Purchase,Travel,POS Terminal,"33.4687, -6.9758",2025-07-13 07:00:07,0,0,0,158,5,576.19,0
553da5f8-36b6-4853-96e6-9ab54df78098,20f542c6-592b-4bb3-91dc-341eaf040047,2047.72,Transfer,Clothing,POS Terminal,"81.8659, -99.4147",2025-05-30 07:37:48,0,1,0,25,33,2316.26,0
6c8f2f0c-f266-4984-9579-b2a6cf852370,89a9c8ec-62e3-4170-8640-f1b96fa41c20,870.61,Withdrawal,Travel,Web,"-60.5742, -131.1038",2025-04-05 19:38:45,0,0,0,191,5,2525.9,1
edf232d3-59ec-42d4-bb14-1adec55d07de,ce9a744f-9a3a-4b84-ac85-9232e58aaec7,786.4,Purchase,Grocery,Web,"-27.0487, 134.7043",2025-01-26 02:19:12,0,0,0,19,38,1856.91,0
7b75c25c-8e6a-471d-9866-f843d9a176f0,e4e5f734-7369-4119-b0b7-2efb8b340474,1254.96,Purchase,Grocery,Web,"-68.6105, 133.9964",2025-07-12 23:34:05,0,0,1,200,34,1936.83,0
a18caa4d-6620-4130-9b95-044581a99e2b,2861d102-901c-4a86-9bbb-71e0865b354c,2748.39,Purchase,Electronics,Web,"32.4775, 158.6235",2025-02-28 16:32:28,0,0,0,220,26,94.73,0
c8dcb2ca-19c7-4fac-9013-b07b3768a731,453b61cf-ed9d-45f1-b133-6d94c26c9246,3574.41,Transfer,Restaurants,Web,"-70.5986, -8.1484",2025-06-22 02:09:52,1,1,0,136,1,2487.31,0
e41fee8d-5c3e-4113-9b65-a51e2ae4ca0c,2dd4b75c-44a1-449c-ac45-b8124b4e42cc,3302.69,Transfer,Travel,POS Terminal,"-4.6674, -100.7642",2025-03-16 14:16:48,0,0,0,223,4,2366.94,0
c8fbe277-5221-4ca1-872e-7d739c5cc6ec,9b69c82a-a033-4507-a7eb-09cb2f736aae,1403.27,Transfer,Electronics,Mobile,"49.0374, 73.2844",2025-02-17 02:35:52,0,0,0,3,39,784.52,0
057b8fc9-8bd3-41b6-b5e6-2d078b726261,22719de4-b2da-469b-a4b0-3c725b0d5dc6,4774.55,Transfer,Restaurants,POS Terminal,"-66.9255, -9.0199",2025-06-10 12:26:18,0,0,0,195,26,2128.94,0
f7cadccc-bb95-42d9-bb59-d2ff7a730b61,793de99c-ed9a-4d5e-88c3-c17a82f70562,3690.8,Withdrawal,Travel,Mobile,"34.9302, 144.7525",2025-02-08 00:10:59,0,0,1,236,33,652.42,0
389a6389-5258-4ef8-9e21-22edb6b93b1b,c14b7594-56c0-4b17-be34-e3d1c9e65c2b,2774.0,Withdrawal,Clothing,Web,"-7.2593, -50.6377",2025-01-07 09:49:51,0,0,2,86,33,130.59,0
e8ac5a50-a536-4d30-976e-ab83489b8acc,b7811ece-60d3-402a-9c03-a7d892c94af0,3060.55,Transfer,Travel,Mobile,"78.3165, -35.8295",2025-06-06 10:50:32,0,0,0,209,8,611.4,0
23cab11f-8442-4b2e-912e-a427c980365f,d0089b79-aa44-4be2-a4f1-089212b25123,2100.9,Withdrawal,Grocery,POS Terminal,"-21.1207, -55.9367",2025-05-04 02:15:10,0,0,0,228,20,544.1,0
e72e0c57-8f77-4aab-9f50-cb27d0d137da,2e1f827e-d84f-4c20-ba47-3a0617d69729,1242.42,Purchase,Grocery,POS Terminal,"-86.9998, 64.7697",2025-05-04 12:49:19,0,0,2,145,16,1019.87,0
4671c460-7d5a-416c-8481-5d4f82690634,ae72f065-1df0-440a-87c4-bacc025fa4ed,1783.08,Purchase,Clothing,Mobile,"33.7264, 154.8084",2025-01-03 13:35:26,0,0,1,142,21,1261.16,0
3bde68e4-c9fe-49b8-9340-ead40f9829d7,f1871488-0227-477a-878c-da048f062d1a,3790.44,Purchase,Electronics,Web,"37.0519, -148.7714",2025-05-19 07:11:01,0,0,2,9,45,1530.53,0
e812fe44-f099-4073-88fd-879b80176988,b1f5012f-6a51-45a3-89f2-b2009d752b7b,76.9,Transfer,Restaurants,Web,"-30.6304, -8.6048",2025-05-22 04:19:46,0,0,0,190,26,1435.49,0
b8a3a3c4-ba26-456e-bac5-6d99ed52695a,bee45b13-e4f7-470f-91a6-71a3ddbe3cef,584.78,Purchase,Travel,POS Terminal,"-4.0935, -116.6582",2025-01-06 05:19:18,0,0,0,94,23,819.32,0
3399b799-7fef-4541-8977-cf370a3b9d5d,b602e99c-03a4-4ed7-a2e3-23a1ad373ac0,234.78,Withdrawal,Grocery,Mobile,"-13.1102, -97.6537",2025-04-16 00:28:22,0,0,0,149,18,97.22,0
ee33f0c1-95c1-465c-8e3c-632339940c37,6ca0ac94-8921-4869-a575-aad294df882b,208.44,Transfer,Electronics,Web,"79.7256, 15.5032",2025-06-21 21:13:37,0,0,1,204,31,1819.25,0
3be946a3-198a-4707-8d06-1fa1823afca4,c1d2887c-92d7-42c8-b0e5-3ea616625080,4278.03,Withdrawal,Clothing,Web,"-56.1537, 170.3656",2025-04-03 03:50:52,0,0,0,165,42,1193.28,0
bc721f2f-ba7e-41cc-b84d-c036e6585481,f3b02c1c-7fbb-4399-a43c-5761b9e1d70e,3519.77,Purchase,Grocery,POS Terminal,"-27.5818, 120.5747",2025-01-09 20:25:42,0,0,0,224,12,903.03,0
cd19a45e-1c99-46a9-88d0-1d75f2b377ad,015a3e58-4af3-4b45-b16f-8b853a238bc0,2373.5,Purchase,Clothing,Web,"19.0760, 12.4349",2025-02-14 04:34:12,0,0,1,139,1,2602.15,0
1655b39e-7d7b-4015-aef3-4df6eebb9f91,f7a1e2f9-1653-4550-9c6c-d28eea277330,493.68,Purchase,Travel,Mobile,"5.1555, 43.2218",2025-02-09 17:46:30,1,0,0,20,42,2242.76,0
9663a6d5-9003-4644-91db-e6f138d43518,ea02089f-f997-4cbe-a619-ef0f017c121b,2460.62,Transfer,Restaurants,POS Terminal,"73.6444, 115.9609",2025-03-05 17:54:05,1,0,0,35,9,2574.72,0
a48371ac-d5fb-4bc5-8507-7ffeb04b4f46,315a06eb-303e-4618-9be4-bb454c3f0bfa,2369.99,Withdrawal,Grocery,POS Terminal,"68.0264, 29.1947",2025-03-10 00:54:20,0,0,2,53,3,1490.0,0
7249c433-1528-4d09-a280-3d6a392eac6b,63643183-635e-402f-906d-ba030aef2bfa,870.14,Transfer,Grocery,Mobile,"57.8835, -143.7179",2025-06-07 10:40:01,0,0,0,175,26,401.48,0
50d92ecc-f40b-4d0c-bfb1-99ed3e83dd37,a1660e1c-22ba-4a4b-abb3-580c766f4fc8,2172.09,Transfer,Travel,POS Terminal,"83.8196, -124.7680",2025-06-24 21:13:30,0,0,0,110,9,2091.7,0
ab3a5a0a-1e41-4b29-acaf-4750751e609b,0d0cd719-72b7-4929-a3e6-921e2c646637,1995.53,Purchase,Electronics,Web,"-22.6050, -75.4969",2025-03-16 16:22:02,0,0,0,203,42,626.16,0
ade2a1b2-37b1-45b3-b942-0d5a9205d34b,dd76c389-8884-489e-b9f5-1729d9ccdce7,3081.17,Transfer,Restaurants,Web,"43.0063, -106.9561",2025-07-12 08:26:18,0,0,0,180,16,1329.28,0
5ed77289-e0ee-49ac-b538-233e96bec683,237843e2-f8ac-48b6-be37-6f0a09dc4eea,3177.29,Transfer,Grocery,Mobile,"67.5974, 16.1746",2025-03-05 11:26:01,0,0,1,136,24,204.35,0
60f31395-7dc3-4ac2-a548-28d063d73355,d3ca6fa2-6774-4b78-a62c-68545b189109,231.29,Purchase,Restaurants,Web,"12.3437, 58.2086",2025-01-16 18:26:30,0,0,1,4,14,2477.67,0
40c4616f-64bb-4609-bcc0-67af49cb3cc4,e238ca3a-7233-49ad-b7f5-dc6fb265c0b8,1876.19,Transfer,Grocery,Mobile,"-36.8447, 116.0779",2025-06-29 17:48:55,0,0,0,155,3,386.56,0
861acf45-d6c0-4850-b226-af0cd299c8d7,e75d03ea-6b98-4076-9c19-b872cf613aaa,3131.17,Purchase,Restaurants,Mobile,"67.6179, -69.2104",2025-06-20 00:13:28,0,0,0,172,34,2710.26,0
1261d534-c9d6-41ff-aa97-41d464561dd5,4bf18bcb-73aa-40ad-8c6f-fe22fec71b66,2518.17,Purchase,Clothing,Web,"41.4302, -11.4519",2025-03-09 22:48:56,0,0,0,168,33,2594.05,0
8d8df6e2-adc6-4da7-8502-d7670f9f4bcc,75378c81-c697-4f1c-83e0-9c3b1309d66b,4283.17,Purchase,Grocery,Mobile,"4.0397, -125.1844",2025-06-20 08:19:07,0,0,0,102,24,1399.1,0
cf230cfa-acb1-4922-80a7-d3ce0225093c,bbad21c7-494d-4909-a692-d0d23339d7de,3295.17,Purchase,Restaurants,Web,"-49.3944, -96.2388",2025-01-12 20:07:19,0,0,0,47,9,2235.66,0
2a8c574b-3800-4653-9a1b-5742c286c96e,8a8456be-9aed-49cc-b353-933d7ac59dde,818.86,Transfer,Electronics,POS Terminal,"-57.9994, 48.4565",2025-01-29 12:55:51,0,0,0,94,13,1862.14,0
9a497b4e-1117-4fc5-aa15-d3d0baddaff9,f86951b3-9daf-44fe-98c4-9e034938c734,357.49,Purchase,Clothing,POS Terminal,"-16.2481, -131.9415",2025-04-05 20:46:46,1,0,0,172,2,2411.2,0
